hhid,province,raised_Poultry,raised_cattle_buffalo,raised_Livestock,raised_Livestock_Poultry,ag_hh_homelot,ag_area_homelot,ag_hh_parcel,ag_area_parcel,ag_hh,ag_area,zone,fhh,edu_hh,edu_hh_head,covid_shock,ag_comm,ag_assoc,ag_comm_assoc,animal_area,animal_ded_area,homelot_area,parcel_area,holding_area,animal_area_rate,rice,rice_harv_sold_pct,sold_rice,rice_area_agland_pct,rice_area_total_pct,rice_price_impt,value_rice_prod,rice_price,cashew,area_cashew_harvested,area_cashew_planted,qty_cashew_harvested,qty_cashew_own_use,qty_cashew_sale,qty_cashew_gift,qty_cashew_pay,qty_cashew_feed,qty_cashew_seed,qty_cashew_lost,qty_cashew_processed,cashew_harv_sold_pct,sold_cashew,cashew_area_agland_pct,cashew_area_total_pct,cashew_price_impt,value_cashew_prod,cashew_price,animal_disease,irrigation,drought,flood,ag_extension_training,family_hours,family_full_days,family_work_days
HID988602,2,1,0,0,1,1,.15,1,1,1,1.15,Tonle Sap,0,1,1,0,0,0,0,,0,.15,1,1.15,,1,.66666669,1,.86956525,.86956525,0,3060000,1020,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2600,325,350
HID988681,2,1,1,1,1,1,.6,1,5,1,5.5999999,Tonle Sap,0,3,1,0,0,0,0,,0,.6,5,5.5999999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2730,341.25,830
HID988958,20,1,1,1,1,0,0,1,.6187999993562698,1,.61879998,Plain,0,2,2,1,0,0,0,,0,.128,.6187999993562698,.74680001,,1,0,0,.80801553,.6695233,1,1230000,820,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,60,7.5,60
HID989039,23,1,0,0,1,1,.075,1,.1574999988079071,1,.2325,Coastal,0,1,1,0,0,0,0,.00089999998454,1,.075,.1574999988079071,.2325,.0038709675,1,0,0,.67741936,.67741936,1,90000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,144,18,48
HID989061,15,,,,,1,.25,0,0,1,.25,Tonle Sap,1,2,1,0,0,0,0,,0,.25,,.25,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,14,1.75,14
HID989108,7,1,0,0,1,1,.15,1,.3,1,.45000002,Coastal,0,3,3,0,0,0,0,.0099999997764826,1,.15,.300000011920929,.45000002,.022222221,1,0,0,.66666669,.66666669,1,1050000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,1370,171.25,190
HID989109,21,1,1,1,1,1,.2,1,.67,1,.87,Plain,1,3,2,0,1,0,1,,0,.2,.6700000017881393,.87,,1,0,0,.47126436,.47126436,1,1015750,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,1410,176.25,650
HID989183,4,,,,,1,.0125,1,.5,1,.51249999,Tonle Sap,0,2,1,0,0,0,0,,0,.0125,.5,.51249999,,1,0,0,.97560978,.97560978,1,630000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,450,56.25,90
HID989213,17,1,0,0,1,1,.054,0,0,1,.054000001,Tonle Sap,1,2,0,0,0,0,0,.003000000026077,1,.054,,.054000001,.055555556,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,180,22.5,180
HID989266,1,0,1,1,1,1,.06,1,8,1,8.0600004,Tonle Sap,0,1,0,0,0,0,0,.0015999999595806,1,.06,8,8.0600004,.00019851114,1,.69565219,1,.9925558,.9925558,0,10522500,915,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,2160,270,270
HID989277,18,1,0,0,1,1,.12,1,.449999988079071,1,.56999999,Coastal,0,2,2,1,0,0,0,.0007999999797903,1,.12,.449999988079071,.56999999,.0014035087,1,.2857143,1,.78947365,.78947365,0,1562400,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,3024,378,432
HID989306,17,1,0,0,1,1,.04,1,5.96,1,6,Tonle Sap,0,2,0,0,0,0,0,.0020000000949949,1,.04,5.960000038146973,6,.00033333336,1,0,0,.33333334,.33333334,1,2700000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,4260,532.5,840
HID989328,18,,,,,0,0,1,4,1,4,Coastal,0,2,1,1,0,0,0,,0,.04,4,4.04,,1,.64571428,1,.875,.86633664,0,7000000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,660,82.5,225
HID989338,25,,,,,0,0,1,1,1,1,Plain,0,2,2,0,0,0,0,,0,.06,1,1.0599999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,120,15,30
HID989410,25,,,,,1,.0309399993896484,1,.7299999988079071,1,.76094002,Plain,0,2,2,0,0,0,0,,0,.03094,.7300000190734863,.76094002,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,708,88.5,123
HID989460,7,1,0,0,1,1,.2,1,.519999998807907,1,.72000003,Coastal,1,2,2,1,0,0,0,.0070000002160668,1,.2,.5200000032782555,.72000003,.0097222226,1,0,0,.72222215,.72222215,1,1500000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,660,82.5,165
HID989523,6,1,0,0,1,1,.05,1,4,1,4.0500002,Tonle Sap,1,2,1,0,0,0,0,.0049999998882413,1,.05,4,4.0500002,.0012345678,0,,,,,0,,,1,4,4,4000,0,4000,0,0,0,0,0,0,1,1,.98765427,.98765427,0,10000000,2500,0,0,0,0,0,1000,125,200
HID989634,6,1,0,0,1,1,.075,1,.4,1,.47499999,Tonle Sap,0,2,2,0,0,0,0,.0001999999949476,1,.075,.4000000059604645,.47500002,.00042105259,1,0,0,.84210527,.84210521,1,324000,900,1,,,15,0,15,0,0,0,0,0,0,1,1,,,0,67500,4500,0,0,0,0,0,570,71.25,390
HID989643,3,1,0,0,1,1,.3,1,1.5,1,1.8,Plain,0,2,2,0,0,0,0,.1000000014901161,1,.3,1.5,1.8,.05555556,1,0,0,.83333337,.83333337,1,246000,820,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,480,60,150
HID989648,7,1,1,1,1,1,.05,1,.15,1,.2,Coastal,1,1,1,1,0,0,0,,0,.05,.1500000059604645,.2,,1,0,0,.75,.75,1,330000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,754,94.25,229
HID989684,17,1,0,0,1,1,.075,1,.300000011920929,1,.375,Tonle Sap,0,2,1,0,0,0,0,.0024000001139939,1,.075,.300000011920929,.375,.0064000003,1,0,0,.80000001,.80000001,1,486000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,630,78.75,255
HID989741,14,,,,,0,0,1,.2,1,.2,Plain,0,1,1,0,0,0,0,,0,.03,.2000000029802322,.23,,1,0,0,1,.86956519,1,425000,850,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,72,9,36
HID989809,14,1,0,0,1,1,.0225,0,0,1,.022500001,Plain,1,2,0,0,0,0,0,.0012000000569969,1,.0225,.5,.52249998,.002296651,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,336,42,336
HID989861,6,1,0,0,1,1,.25,0,0,1,.25,Tonle Sap,1,2,2,0,0,0,0,.0010000000474975,1,.25,,.25,.0040000002,1,0,0,.69999999,.69999999,1,450000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1080,135,360
HID990051,7,1,0,0,1,1,.25,1,3.2,1,3.45,Coastal,1,2,0,0,0,0,0,,0,.25,3.200000047683716,3.45,,1,0,0,.20289855,.20289855,1,2500000,1000,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,5832,729,1464
HID990072,17,1,1,1,1,1,.036,1,.25,1,.28600001,Tonle Sap,0,2,2,0,0,0,0,.0010000000474975,1,.036,.25,.28600001,.0034965035,1,0,0,.87412584,.87412584,1,540000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,1,3750,468.75,1500
HID990274,11,,,,,0,0,1,4,1,4,Mountain,1,1,,0,0,0,0,,0,.075,4,4.0749998,,0,,,,,0,,,1,3.5,4,0,,,,,,,,,,,1,.98159516,0,,,0,1,0,0,0,1284,160.5,248
HID990369,11,1,0,0,1,0,,0,,0,,Mountain,0,2,2,0,0,0,0,,0,.8999999999999999,3,3.9000001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,,0,0,0,840,105,288
HID990433,21,1,0,0,1,1,.096,1,4,1,4.0960002,Plain,0,3,2,1,0,0,0,.0759999975562096,1,.096,4,4.0960002,.018554686,1,1,1,.97656244,.97656244,0,4480000,800,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,120,15,24
HID990442,5,1,1,1,1,1,.065,1,1.5,1,1.5650001,Mountain,0,2,1,0,0,0,0,,0,.065,1.5,1.5650001,,1,.64516127,1,.95846641,.95846641,0,5115000,1100,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1224,153,792
HID990492,2,1,0,0,1,0,0,1,12,1,12,Tonle Sap,0,2,2,0,0,0,0,,0,.01,12,12.01,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,32,4,16
HID990548,16,,,,,1,.002,1,1,1,1.002,Mountain,1,2,2,0,0,0,0,,0,.002,1,1.002,,1,0,0,.49900201,.49900201,1,1200000,800,1,.5,.5,1500,0,1500,0,0,0,0,0,0,1,1,.49900201,.49900201,0,4500000,3000,0,0,1,0,0,1080,135,135
HID990551,20,0,1,1,1,1,.18,1,1,1,1.1800001,Plain,1,2,1,1,0,0,0,,0,.18,1,1.1800001,,1,0,0,.42372879,.42372879,1,738000,820,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,16,2,16
HID990586,11,1,1,1,1,1,.1,1,1,1,1.1,Mountain,0,1,0,0,0,0,0,.0020000000949949,1,.1,1,1.1,.0018181818,1,0,0,.90909088,.90909088,1,1580000,790,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,8160,1020,1200
HID990638,1,,,,,0,0,1,4,1,4,Tonle Sap,0,2,2,0,0,0,0,,0,.045,4,4.0450001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,4320,540,720
HID990663,5,1,0,0,1,1,.0525,1,.2,1,.2525,Mountain,0,2,1,0,0,0,0,,0,.0525,.2000000029802322,.2525,,1,0,0,.79207921,.79207921,1,600000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,132,16.5,84
HID990806,7,1,0,0,1,1,.35,1,1.5,1,1.85,Coastal,0,2,2,0,0,0,0,.0015999999595806,1,.35,1.5,1.85,.00086486485,1,.75,1,.8108108,.8108108,0,7200000,800,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1145,143.125,605
HID990861,4,1,0,0,1,1,.0025,1,.35,1,.35249999,Tonle Sap,0,3,2,0,0,0,0,,0,.0025,.3500000089406967,.35250002,,1,0,0,.99290782,.9929077,1,1080000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,480,60,240
HID990992,6,,,,,1,.22,1,9,1,9.2200003,Tonle Sap,0,2,0,0,0,0,0,,0,.22,9,9.2200003,,1,.00069230772,1,.37960953,.37960953,0,5850000,900,1,,,50,0,50,0,0,0,0,0,0,1,1,,,0,175000,3500,0,0,0,0,0,4488,561,684
HID990999,21,1,0,0,1,1,.04,1,.6739999761581421,1,.71399999,Plain,0,2,2,0,0,0,0,,0,.04,.6739999763667583,.71399999,,1,.2,1,.91036415,.91036415,0,1350000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,50,6.25,15
HID991094,21,1,0,0,1,1,.03,1,.15,1,.17999999,Plain,0,2,2,0,0,0,0,,0,.03,.1500000059604645,.18000001,,1,0,0,.83333337,.83333331,1,816000,850,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,720,90,720
HID991114,14,1,0,0,1,1,.072,1,1.500000011175871,1,1.572,Plain,1,1,1,0,0,0,0,.0020000000949949,1,.072,1.500000011175871,1.572,.0012722646,1,.76190478,1,.79516536,.79516536,0,5040000,1200,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,630,78.75,210
HID991172,21,,,,,0,0,1,.119999997317791,1,.12,Plain,1,3,1,0,0,0,0,,0,.06,.119999997317791,.17999999,,1,0,0,1,.66666669,1,382500,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,40,5,20
HID991179,8,,,,,0,0,1,1.1,1,1.1,Plain,1,2,1,1,0,0,0,,0,.03,1.100000023841858,1.13,,1,.5,1,.72727275,.7079646,0,2800000,700,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,3027,378.375,613
HID991190,2,0,1,1,1,1,.125,1,1,1,1.125,Tonle Sap,1,1,0,0,0,0,0,.0020000000949949,1,.125,1,1.125,.0017777779,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,1,0,990,123.75,270
HID991253,2,,,,,1,.085,1,5,1,5.085,Tonle Sap,0,2,0,1,0,0,0,,0,.085,5,5.085,,1,.80000001,1,.78662735,.78662735,0,8000000,800,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,1,96,12,27
HID991317,3,1,0,0,1,1,.3,0,0,1,.30000001,Plain,0,2,2,0,0,0,0,,0,.3,,.30000001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1140,142.5,570
HID991342,8,1,0,0,1,1,.12,1,.413,1,.53299999,Plain,0,2,1,1,0,0,0,.003000000026077,1,.12,.4130000025033951,.53299999,.0056285178,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2828,353.5,498
HID991666,14,1,1,1,1,1,.034,1,1.129999995231628,1,1.164,Plain,0,1,1,0,0,0,0,,0,.034,1.129999995231628,1.164,,1,.71428573,1,.97079033,.97079033,0,3080000,880,0,,,,,,,,,,,,,,,,0,,,1,0,1,0,0,1556,194.5,658
HID991686,3,,,,,1,.21,0,0,1,.20999999,Plain,1,2,0,0,0,0,0,,0,.21,,.20999999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,5040,630,840
HID991706,14,1,1,1,1,1,.015,1,.2,1,.215,Plain,1,2,1,0,0,0,0,.0006000000284985,1,.015,.2000000029802322,.215,.0027906979,1,0,0,.93023258,.93023258,1,425000,850,0,,,,,,,,,,,,,,,,0,,,1,1,0,0,0,1788,223.5,588
HID991724,13,1,1,1,1,0,0,1,8,1,8,Mountain,1,2,0,0,0,1,1,,0,.1804,8,8.1803999,,1,0,0,.25,.24448682,1,4050000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,4299,537.375,681
HID991799,25,,,,,0,0,1,.2,1,.2,Plain,1,0,0,0,0,0,0,,0,.02,.2000000029802322,.22,,1,0,0,1,.90909094,1,85000,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,270,33.75,90
HID991848,16,1,0,0,1,1,.0704,1,1,1,1.0704,Mountain,0,1,1,1,0,0,0,.0000999999974738,1,.0704,1,1.0704,.000093423019,1,0,0,.93423021,.93423021,1,320000,800,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,990,123.75,150
HID991878,8,,,,,1,.0456,0,0,1,.045600001,Plain,0,2,2,0,0,0,0,,0,.0456,,.045600001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2880,360,720
HID991883,2,,,,,0,0,1,2.5,1,2.5,Tonle Sap,1,2,1,1,0,0,0,,0,.012,2.5,2.5120001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,1360,170,170
HID991924,20,1,1,1,1,1,.36,1,.5,1,.86000001,Plain,0,1,1,0,0,0,0,.0024000001139939,1,.36,.5,.86000001,.0027906979,1,0,0,.58139533,.58139533,1,676500,820,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2160,270,720
HID991967,2,0,1,1,1,1,.15,1,3.5,1,3.6500001,Tonle Sap,1,2,1,0,0,0,0,.0015999999595806,1,.15,3.5,3.6500001,.00043835613,1,.74000001,1,.95890409,.95890409,0,3850000,770,0,,,,,,,,,,,,,,,,0,,,0,0,1,1,0,4920,615,540
HID991990,6,0,1,1,1,1,.02,1,1.5,1,1.52,Tonle Sap,0,2,2,0,0,0,0,,0,.02,1.5,1.52,,1,.5,1,.9868421,.9868421,0,1800000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,72,9,36
HID992018,3,1,1,1,1,1,.08,1,1.8,1,1.88,Plain,0,2,2,1,0,0,0,.0024000001139939,1,.08,1.800000011920929,1.88,.0012765958,1,.77499998,1,.95744681,.95744681,0,9600000,800,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,3360,420,660
HID992029,8,,,,,1,.028,1,1,1,1.028,Plain,0,2,2,0,0,0,0,,0,.028,1,1.028,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,1440,180,240
HID992041,8,,,,,0,0,1,1,1,1,Plain,0,2,2,0,0,0,0,,0,.025,1,1.025,,1,.86666667,1,1,.97560978,0,3825000,850,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,1200,150,240
HID992077,13,1,0,0,1,1,.7,0,0,1,.69999999,Mountain,1,1,0,0,0,0,0,.0500000007450581,1,.7,,.69999999,.071428575,0,,,,,0,,,1,,,30,0,30,0,0,0,0,0,0,1,1,,,0,120000,4000,0,0,0,0,0,2920,365,440
HID992094,15,1,1,1,1,1,.112,1,.7800000011920929,1,.89200002,Tonle Sap,0,1,1,0,0,0,0,,0,.112,.7800000011920929,.89200002,,1,0,0,.65022421,.65022421,1,560000,800,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,570,71.25,210
HID992122,3,,,,,0,0,1,1,1,1,Plain,0,3,1,0,0,0,0,,0,.017,1,1.017,,1,.83333331,1,1,.98328424,0,4800000,800,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,5550,693.75,750
HID992200,5,1,1,1,1,1,.2,1,1.799999952316284,1,2,Mountain,1,2,0,0,0,0,0,.0012000000569969,1,.2,1.799999952316284,2,.00060000003,1,.033333335,1,.89999998,.89999998,0,3000000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,432,54,96
HID992245,14,,,,,1,.02,1,.3,1,.31999999,Plain,1,1,1,0,0,0,0,,0,.02,.300000011920929,.32000002,,1,0,0,.93750006,.9375,1,306000,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,440,55,130
HID992315,25,0,1,1,1,1,.09,1,1.5,1,1.59,Plain,1,1,0,0,0,0,0,,0,.09,1.5,1.59,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,165,20.625,165
HID992428,2,0,1,1,1,1,.06,1,3,1,3.0599999,Tonle Sap,0,2,1,0,0,0,0,.0099999997764826,1,.06,3,3.0599999,.0032679739,1,.5,1,.98039216,.98039216,0,5100000,850,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,780,97.5,160
HID992440,6,1,1,1,1,1,.225,1,2,1,2.2249999,Tonle Sap,0,1,1,0,0,0,0,.003000000026077,1,.225,2,2.2249999,.0013483147,1,0,0,.89887643,.89887643,1,855000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,3738,467.25,750
HID992505,21,1,1,1,1,1,.091,1,.6299999952316284,1,.72100002,Plain,0,2,2,0,0,0,0,,0,.091,.6300000101327896,.72100002,,1,0,0,.87378639,.87378639,1,1700000,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,796,99.5,256
HID992549,13,1,0,0,1,1,.175,1,5.450000047683716,1,5.625,Mountain,0,2,1,0,0,0,0,,0,.175,5.450000047683716,5.625,,1,0,0,.40000001,.40000001,1,2925000,900,1,2,3.2,300,0,300,0,0,0,0,0,0,1,1,.5688889,.5688889,0,1200000,4000,0,0,1,0,0,1200,150,150
HID992590,14,,,,,0,0,1,3.7,1,3.7,Plain,1,2,1,0,0,1,1,,0,.026,3.700000047683716,3.7260001,,1,.59090906,1,1,.99302202,0,18700000,850,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1728,216,468
HID992593,20,1,1,1,1,1,.045,1,1,1,1.045,Plain,0,2,2,0,0,0,0,.0024999999441206,1,.045,1,1.045,.0023923446,1,0,0,.95693785,.95693785,1,738000,820,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,784,98,472
HID992599,16,,,,,0,0,1,3.5,1,3.5,Mountain,0,2,0,0,0,1,1,,0,.015,3.5,3.5150001,,1,0,0,.14285715,.14224751,1,560000,800,1,2,2,2000,0,2000,0,0,0,0,0,0,1,1,.5714286,.56899005,0,7000000,3500,0,0,0,0,1,7166,895.75,1034
HID992919,12,1,0,0,1,1,.006,0,0,1,.0060000001,Phnom Penh,0,2,1,0,0,0,0,.0006000000284985,1,.006,,.0060000001,.1,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,720,90,360
HID992943,6,,,,,1,.15,1,.1500000059604645,1,.30000001,Tonle Sap,0,2,2,0,0,0,0,,0,.15,.1500000059604645,.30000001,,1,.5,1,.5,.5,0,640000,800,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,220,27.5,220
HID993009,24,1,0,0,1,1,.15,1,7,1,7.1500001,Tonle Sap,0,0,0,0,0,0,0,.0199999995529652,1,.15,7,7.1500001,.0027972027,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,4320,540,720
HID993020,6,,,,,1,.03,1,1.5,1,1.53,Tonle Sap,0,1,1,0,0,0,0,,0,.03,1.5,1.53,,1,.00066666666,1,.98039216,.98039216,0,3300000,1100,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,660,82.5,140
HID993100,13,1,0,0,1,1,.384,0,0,1,.384,Mountain,0,1,1,0,0,0,0,.0006000000284985,1,.384,,.384,.0015625,0,,,,,0,,,1,.05,.05,140,0,140,0,0,0,0,0,0,1,1,.13020833,.13020833,0,700000,5000,0,0,0,0,0,280,35,35
HID993126,17,,,,,1,.026,1,1.199999988079071,1,1.226,Tonle Sap,1,2,1,0,0,0,0,,0,.026,1.199999988079071,1.226,,1,0,0,.97879291,.97879291,1,1800000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,832,104,157
HID993150,17,1,1,1,1,1,.06,1,.4,1,.46000001,Tonle Sap,0,2,1,0,0,0,0,.003000000026077,1,.06,.4000000059604645,.46000001,.0065217391,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2600,325,520
HID993195,7,,,,,1,.05,1,1,1,1.05,Coastal,0,1,0,1,0,0,0,,0,.05,1.000000014901161,1.0500001,,1,0,0,.95238101,.9523809,1,1500000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,1152,144,324
HID993197,8,0,1,1,1,1,.15,1,1.259999990463257,1,1.41,Plain,0,2,2,1,0,0,0,.0063000000081956,1,.15,1.259999990463257,1.41,.0044680852,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1600,200,460
HID993203,21,1,1,1,1,1,.2,1,1.13,1,1.33,Plain,0,2,1,0,0,0,0,,0,.2,1.130000025033951,1.33,,1,.20408164,1,.84962404,.84962404,0,4900000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,4200,525,1140
HID993212,17,1,0,1,1,1,.027,1,.5,1,.52700001,Tonle Sap,1,2,0,0,0,0,0,.0010000000474975,1,.027,.5,.52700001,.0018975333,1,0,0,.94876659,.94876659,1,810000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1896,237,348
HID993223,6,1,0,0,1,0,0,1,.5,1,.5,Tonle Sap,0,1,1,0,0,0,0,,0,.07,.5,.56999999,,1,0,0,1,.87719297,1,1080000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,180,22.5,65
HID993252,25,1,0,0,1,1,.1,1,1,1,1.1,Plain,0,2,1,1,0,0,0,.003000000026077,1,.1,1,1.1,.0027272727,1,0,0,.45454544,.45454544,1,1657500,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,1200,150,300
HID993254,25,0,1,1,1,1,.15,1,1.5,1,1.65,Plain,0,2,2,0,0,0,0,.0015000000130385,1,.15,1.5,1.65,.00090909092,1,0,0,.30303031,.30303031,1,1309000,850,1,.6,1,335,0,335,0,0,0,0,0,0,1,1,.60606062,.60606062,0,1507500,4500,0,0,0,0,0,3780,472.5,510
HID993335,3,1,0,0,1,1,.053,1,.3,1,.35299999,Plain,0,2,0,0,0,1,1,,0,.053,.300000011920929,.35300002,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,396,49.5,152
HID993375,21,,,,,0,0,1,4,1,4,Plain,0,2,1,0,0,0,0,,0,.026,4,4.026,,1,.93000001,1,1,.99354196,0,44800000,800,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,486,60.75,81
HID993390,23,1,1,1,1,1,.06,1,.4,1,.46000001,Coastal,0,2,1,0,0,0,0,.0023000000510365,1,.06,.4000000059604645,.46000001,.0049999999,1,0,0,.86956519,.86956519,1,765000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,7680,960,2040
HID993410,20,1,1,1,1,1,.024,1,.3,1,.324,Plain,0,2,2,0,0,0,0,.0020000000949949,1,.024,.300000011920929,.324,.0061728396,1,0,0,.92592597,.92592597,1,410000,820,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,720,90,360
HID993434,7,0,1,1,1,1,.07,1,1.296,1,1.3660001,Coastal,0,0,0,0,0,0,0,.0024000001139939,1,.07,1.29600003361702,1.3660001,.0017569546,1,.85281384,1,.94868225,.94868225,0,8431500,730,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,684,85.5,171
HID993488,1,1,0,1,1,1,.16,1,3,1,3.1600001,Tonle Sap,0,2,2,0,0,0,0,,0,.16,3,3.1600001,,1,.75,1,.94936705,.94936705,0,9516000,793,0,,,,,,,,,,,,,,,,0,,,0,0,1,1,0,3180,397.5,500
HID993525,2,,,,,0,0,1,.025,1,.025,Tonle Sap,0,2,1,0,0,0,0,,0,.007,.025000000372529,.032000002,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,5376,672,672
HID993545,21,,,,,0,0,1,.14,1,.14,Plain,1,0,0,0,0,0,0,,0,.012,.1400000005960464,.152,,1,0,0,1,.92105269,1,136000,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,72,9,24
HID993576,7,1,1,1,1,1,.06,1,.3,1,.35999998,Coastal,0,2,1,0,0,0,0,,0,.06,.300000011920929,.36000001,,1,0,0,.83333337,.83333331,1,840000,1000,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,90,11.25,45
HID993612,4,1,0,0,1,1,.15,1,3,1,3.1500001,Tonle Sap,0,2,1,0,0,0,0,.0007999999797903,1,.15,3,3.1500001,.00025396823,1,1,1,.6349206,.6349206,0,5400000,1200,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,1200,150,420
HID993720,7,1,0,0,1,1,.025,1,.3,1,.32499999,Coastal,1,1,1,0,0,0,0,.0012000000569969,1,.025,.300000011920929,.32500002,.0036923077,1,.51282054,1,.92307699,.92307693,0,1072500,1100,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,360,45,360
HID993781,2,1,0,0,1,1,.0356,1,2.819999992847443,1,2.8555999,Tonle Sap,0,1,1,0,0,0,0,.0299999993294477,1,.14,2.819999992847443,2.96,.010135135,1,.46341464,1,.98753333,.9527027,0,4305000,700,0,,,,,,,,,,,,,,,,0,,,0,1,1,1,0,1200,150,240
