hhid,province,area_rice_harvested,area_rice_planted,qty_rice_harvested,qty_rice_own_use,qty_rice_sale,qty_rice_gift,qty_rice_pay,qty_rice_feed,qty_rice_seed,qty_rice_lost,qty_rice_processed
HID913342,Kampot,1.360000014305115,1.860000014305115,3000,1000,2000,0,0,0,0,0,0
HID913362,Ratanak Kiri,0,0,0,,,,,,,,
HID913381,Kampot,1.600000023841858,1.600000023841858,3850,1000,2850,0,0,0,0,0,0
HID913521,Kampong Thom,0,0,0,,,,,,,,
HID913667,Siem Reap,0,0,0,,,,,,,,
HID913740,Prey Veng,1.899999976158142,2,6500,2300,4000,200,0,0,0,0,0
HID913765,Kampong Speu,.5,.5,100,85,15,0,0,0,0,0,0
HID913842,Tboung Khmum,0,0,0,,,,,,,,
HID913867,Takeo,.8499999940395355,.8499999940395355,1350,350,1000,0,0,0,0,0,0
HID913872,Prey Veng,5.099999904632568,5.099999904632568,45500,3000,42500,0,0,0,0,0,0
HID914074,Takeo,2.5,2.5,0,0,0,0,0,0,0,0,0
HID914169,Svay Rieng,.5,.5,0,0,0,0,0,0,0,0,0
HID914214,Kratie,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID914258,Kampong Speu,.1299999952316284,.1299999952316284,0,0,0,0,0,0,0,0,0
HID914274,Kampong Cham,0,0,0,,,,,,,,
HID914552,Kampot,.5,.5,0,0,0,0,0,0,0,0,0
HID914622,Takeo,2.839999914169312,2.839999914169312,12000,1750,9150,0,0,100,1000,0,0
HID914667,Prey Veng,1,1,2800,2660,0,0,0,0,140,0,0
HID914797,Preah Vihear,1.5,1.5,0,0,0,0,0,0,0,0,0
HID915084,Kampong Cham,.2199999988079071,.2199999988079071,0,0,0,0,0,0,0,0,0
HID915362,Kampong Chhnang,2,2,6000,1000,5000,0,0,0,0,0,0
HID915610,Kampong Cham,.5899999737739563,.5899999737739563,0,0,0,0,0,0,0,0,0
HID915617,Kampong Speu,.699999988079071,.699999988079071,1500,900,600,0,0,0,0,0,0
HID915737,Kampong Speu,.8999999910593033,.8999999910593033,200,60,139,0,0,0,1,0,0
HID915743,Mondul Kiri,.5,.5,0,0,0,0,0,0,0,0,0
HID915755,Tboung Khmum,.8999999761581421,.8999999761581421,0,0,0,0,0,0,0,0,0
HID915903,Takeo,.7799999713897705,.7799999713897705,4550,1000,2000,0,0,50,500,1000,0
HID915967,Svay Rieng,1,1,0,0,0,0,0,0,0,0,0
HID916116,Preah Sihanouk,0,0,0,,,,,,,,
HID916392,Kampong Chhnang,1.5,1.5,0,0,0,0,0,0,0,0,0
HID916452,Pursat,0,0,0,,,,,,,,
HID916538,Kampong Thom,0,0,0,,,,,,,,
HID916555,Prey Veng,0,0,0,,,,,,,,
HID916603,Kampot,.2649999856948853,.2649999856948853,0,0,0,0,0,0,0,0,0
HID916753,Kampong Speu,.3499999940395355,.3499999940395355,100,100,0,0,0,0,0,0,0
HID916775,Prey Veng,3,3,24000,2500,18500,0,0,0,3000,0,0
HID917032,Kampong Thom,7,7,49000,1000,48000,0,0,0,0,0,0
HID917082,Takeo,.699999988079071,.699999988079071,7000,0,6500,0,0,0,500,0,0
HID917169,Koh Kong,.949999988079071,1,0,0,0,0,0,0,0,0,0
HID917216,Svay Rieng,1.200000047683716,1.200000047683716,0,0,0,0,0,0,0,0,0
HID917306,Pursat,.699999988079071,.699999988079071,4800,1500,3300,0,0,0,0,0,0
HID917396,Battambang,0,0,0,,,,,,,,
HID917433,Banteay Meanchey,0,0,0,,,,,,,,
HID917500,Takeo,2.5,2.5,10875,1500,8625,0,0,0,750,0,0
HID917514,Kampong Cham,0,0,0,,,,,,,,
HID917702,Kampong Cham,.119999997317791,.119999997317791,0,0,0,0,0,0,0,0,0
HID917723,Kratie,0,0,0,,,,,,,,
HID917767,Kampong Cham,0,0,0,,,,,,,,
HID918008,Takeo,0,0,0,,,,,,,,
HID918101,Pursat,1,1,0,0,0,0,0,0,0,0,0
HID918118,Pursat,0,0,0,,,,,,,,
HID918233,Pailin,0,0,0,,,,,,,,
HID918317,Koh Kong,.5,.5,0,0,0,0,0,0,0,0,0
HID918391,Kampot,.6100000143051147,.6100000143051147,2300,1000,1000,0,0,200,100,0,0
HID918670,Kandal,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID918673,Phnom Penh,1,1,3000,800,2200,0,0,0,0,0,0
HID918739,Kampong Speu,.3899999856948853,.3899999856948853,0,0,0,0,0,0,0,0,0
HID918883,Takeo,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID918940,Kampong Chhnang,0,0,0,,,,,,,,
HID919002,Siem Reap,.699999988079071,.699999988079071,4800,2800,2000,0,0,0,0,0,0
HID919151,Kampong Thom,0,0,0,,,,,,,,
HID919186,Takeo,.5,.5,1000,700,300,0,0,0,0,0,0
HID919263,Svay Rieng,.5,.5,0,0,0,0,0,0,0,0,0
HID919319,Koh Kong,0,0,0,,,,,,,,
HID919404,Kampong Thom,.5,.5,0,0,0,0,0,0,0,0,0
HID919542,Kampong Speu,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID919576,Kampong Chhnang,1.299999952316284,1.299999952316284,0,0,0,0,0,0,0,0,0
HID919584,Kandal,0,0,0,,,,,,,,
HID919957,Kampot,0,0,0,,,,,,,,
HID920083,Kampong Chhnang,1,1,0,0,0,0,0,0,0,0,0
HID920184,Preah Sihanouk,0,0,0,,,,,,,,
HID920390,Prey Veng,.8399999737739563,.8399999737739563,5500,1500,4000,0,0,0,0,0,0
HID920453,Banteay Meanchey,0,0,0,,,,,,,,
HID920485,Koh Kong,0,0,0,,,,,,,,
HID920627,Kampong Thom,2,2,0,0,0,0,0,0,0,0,0
HID920655,Kampong Cham,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID920665,Banteay Meanchey,0,0,0,,,,,,,,
HID920732,Kratie,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID920741,Prey Veng,1.840000033378601,1.840000033378601,13000,3000,10000,0,0,0,0,0,0
HID920860,Phnom Penh,.3499999940395355,.3499999940395355,0,0,0,0,0,0,0,0,0
HID920945,Kampong Thom,0,0,0,,,,,,,,
HID921120,Pursat,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID921195,Battambang,0,0,0,,,,,,,,
HID921238,Banteay Meanchey,1.600000023841858,1.600000023841858,2000,1000,1000,0,0,0,0,0,0
HID921298,Phnom Penh,.2000000029802322,.2000000029802322,450,300,0,0,150,0,0,0,0
HID921528,Banteay Meanchey,5,5,4000,2000,2000,0,0,0,0,0,0
HID921596,Kampong Thom,0,0,0,,,,,,,,
HID921629,Kandal,0,0,0,,,,,,,,
HID921829,Stung Treng,2,2,0,0,0,0,0,0,0,0,0
HID921885,Kampong Cham,.3400000035762787,.3400000035762787,0,0,0,0,0,0,0,0,0
HID922021,Prey Veng,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID922145,Kampong Thom,1.899999976158142,1.899999976158142,13300,1000,11000,0,0,0,1300,0,0
HID922279,Kampot,.5,.5,0,0,0,0,0,0,0,0,0
HID922312,Stung Treng,2,2,0,0,0,0,0,0,0,0,0
HID922345,Battambang,0,0,0,,,,,,,,
HID922352,Svay Rieng,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID922356,Kampot,.25,.25,0,0,0,0,0,0,0,0,0
HID922367,Kampong Speu,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID922389,Siem Reap,2,2,4500,2000,2500,0,0,0,0,0,0
HID922437,Prey Veng,.5,.5,2500,400,2100,0,0,0,0,0,0
HID922528,Tboung Khmum,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID922558,Siem Reap,.5,.5,0,0,0,0,0,0,0,0,0
HID922571,Kampong Speu,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID922611,Kratie,.5,.5,0,0,0,0,0,0,0,0,0
HID922629,Kampong Speu,.449999988079071,.449999988079071,1500,500,1000,0,0,0,0,0,0
HID922637,Kep,.6000000089406967,.6000000089406967,800,500,300,0,0,0,0,0,0
HID922733,Preah Vihear,0,0,0,,,,,,,,
HID922856,Mondul Kiri,0,0,0,,,,,,,,
HID922957,Mondul Kiri,2,2,2500,1500,1000,0,0,0,0,0,0
HID923013,Kampong Speu,0,0,0,,,,,,,,
HID923027,Prey Veng,2.5,2.5,35900,3200,30000,0,0,500,2000,200,0
HID923087,Kampong Chhnang,2,2,5000,1000,3200,0,0,0,800,0,0
HID923172,Prey Veng,1,1,3500,1000,2500,0,0,0,0,0,0
HID923280,Battambang,0,0,0,,,,,,,,
HID923315,Kampong Cham,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID923458,Siem Reap,2,2,4000,2500,1500,0,0,0,0,0,0
HID923562,Prey Veng,1,1,2500,1000,1200,0,0,0,300,0,0
HID923613,Stung Treng,2,2,0,0,0,0,0,0,0,0,0
HID923858,Kampong Thom,1,1.5,0,0,0,0,0,0,0,0,0
HID923861,Svay Rieng,1.080000042915344,1.080000042915344,0,0,0,0,0,0,0,0,0
HID923905,Takeo,.2800000011920929,.2800000011920929,0,0,0,0,0,0,0,0,0
HID924216,Kampong Chhnang,.25,.25,0,0,0,0,0,0,0,0,0
HID924239,Takeo,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID924267,Kratie,0,0,0,,,,,,,,
HID924274,Prey Veng,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID924304,Pursat,4.5,4.5,18500,5000,13500,0,0,0,0,0,0
HID924369,Tboung Khmum,.5299999713897705,.5299999713897705,2400,800,1600,0,0,0,0,0,0
HID924494,Pursat,0,0,0,,,,,,,,
HID924562,Kampong Chhnang,.9900000095367432,.9900000095367432,2450,700,1700,0,0,0,50,0,0
HID924570,Siem Reap,1,1,0,0,0,0,0,0,0,0,0
HID924736,Siem Reap,5,5,7600,3500,4100,0,0,0,0,0,0
HID924847,Kampong Cham,1,1,0,0,0,0,0,0,0,0,0
HID924915,Preah Sihanouk,0,0,0,,,,,,,,
HID925211,Tboung Khmum,.5,.5,0,0,0,0,0,0,0,0,0
HID925263,Prey Veng,0,0,0,,,,,,,,
HID925289,Kandal,0,0,0,,,,,,,,
HID925360,Battambang,0,0,0,,,,,,,,
HID925371,Preah Vihear,.5,.5,0,0,0,0,0,0,0,0,0
HID925537,Siem Reap,.5,.5,0,0,0,0,0,0,0,0,0
HID925576,Kandal,.0379999987781048,.0379999987781048,0,0,0,0,0,0,0,0,0
HID925626,Prey Veng,.6000000238418579,.6000000238418579,1000,850,0,0,0,0,150,0,0
HID925758,Kratie,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID925876,Mondul Kiri,0,0,0,,,,,,,,
HID925940,Kampong Chhnang,3.299999952316284,3.299999952316284,7400,1800,5600,0,0,0,0,0,0
HID925977,Prey Veng,2,2,0,0,0,0,0,0,0,0,0
HID926011,Kratie,0,0,0,,,,,,,,
HID926021,Kampong Chhnang,3,3,6000,2000,4000,0,0,0,0,0,0
HID926078,Kandal,0,0,0,,,,,,,,
HID926476,Battambang,6.699999809265137,6.699999809265137,8450,1000,6000,0,0,50,1400,0,0
HID926482,Kampong Speu,1,1,2000,800,1200,0,0,0,0,0,0
HID926499,Kampong Thom,1.600000023841858,1.600000023841858,0,0,0,0,0,0,0,0,0
HID926527,Tboung Khmum,1,1,4800,3150,1000,0,0,50,600,0,0
HID926546,Kampong Cham,0,0,0,,,,,,,,
HID926656,Kampong Speu,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID926669,Kampong Speu,.75,.75,0,0,0,0,0,0,0,0,0
HID926733,Phnom Penh,.5099999904632568,.5099999904632568,0,0,0,0,0,0,0,0,0
HID926822,Takeo,1,1,0,0,0,0,0,0,0,0,0
HID926882,Takeo,0,0,0,,,,,,,,
HID926969,Kampong Cham,0,0,0,,,,,,,,
HID927000,Kratie,1.299999952316284,1.299999952316284,3300,700,2300,0,0,0,300,0,0
HID927085,Kampong Speu,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID927223,Battambang,0,0,0,,,,,,,,
HID927244,Battambang,0,0,0,,,,,,,,
HID927332,Pursat,0,0,0,,,,,,,,
HID927420,Prey Veng,1.899999976158142,1.899999976158142,3000,270,1900,0,0,30,500,0,300
HID927442,Pursat,1.799999952316284,1.799999952316284,24000,4000,20000,0,0,0,0,0,0
HID927509,Kampot,1.5,1.5,4200,1200,3000,0,0,0,0,0,0
HID927528,Kampong Thom,.4999999850988388,.4999999850988388,1200,200,1000,0,0,0,0,0,0
HID927713,Siem Reap,.4975999891757965,.4975999891757965,0,0,0,0,0,0,0,0,0
HID927743,Kandal,1.299999952316284,1.299999952316284,2000,0,2000,0,0,0,0,0,0
HID928007,Banteay Meanchey,1,1,3000,1000,2000,0,0,0,0,0,0
HID928020,Battambang,9,9,14000,1000,12000,0,0,0,1000,0,0
HID928051,Banteay Meanchey,2,4,4000,2500,1500,0,0,0,0,0,0
HID928186,Banteay Meanchey,0,0,0,,,,,,,,
HID928440,Kampong Speu,.119999997317791,.119999997317791,0,0,0,0,0,0,0,0,0
HID928536,Svay Rieng,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID928610,Mondul Kiri,0,0,0,,,,,,,,
HID928642,Kampong Chhnang,0,0,0,,,,,,,,
HID928644,Kampong Speu,0,0,0,,,,,,,,
HID928666,Kampot,.800000011920929,.800000011920929,3500,1500,2000,0,0,0,0,0,0
HID928709,Ratanak Kiri,1,1,0,0,0,0,0,0,0,0,0
HID928785,Prey Veng,.5,.5,0,0,0,0,0,0,0,0,0
HID928791,Takeo,2.700000047683716,2.700000047683716,6000,1500,4500,0,0,0,0,0,0
HID928910,Prey Veng,.8999999761581421,.8999999761581421,3000,2000,500,500,0,0,0,0,0
HID928933,Siem Reap,1,1,0,0,0,0,0,0,0,0,0
HID929042,Kandal,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID929130,Prey Veng,0,0,0,,,,,,,,
HID929180,Siem Reap,1.5,1.5,3500,1750,1750,0,0,0,0,0,0
HID929197,Takeo,.5,.5,0,0,0,0,0,0,0,0,0
HID929221,Kampot,0,0,0,,,,,,,,
HID929237,Takeo,3.25,3.25,0,0,0,0,0,0,0,0,0
HID929239,Preah Vihear,2,2,0,0,0,0,0,0,0,0,0
HID929378,Kratie,0,0,0,,,,,,,,
HID929380,Preah Vihear,0,0,0,,,,,,,,
HID929395,Prey Veng,2,2,4800,1500,3300,0,0,0,0,0,0
HID929414,Kep,.1700000017881393,.1700000017881393,0,0,0,0,0,0,0,0,0
HID929535,Kampong Chhnang,0,0,0,,,,,,,,
HID929543,Tboung Khmum,0,0,0,,,,,,,,
HID929589,Kandal,0,0,0,,,,,,,,
HID929664,Prey Veng,1.5,1.5,2500,500,2000,0,0,0,0,0,0
HID929682,Kampong Chhnang,.2450000047683716,.2450000047683716,0,0,0,0,0,0,0,0,0
HID929742,Takeo,.1299999952316284,.1299999952316284,500,300,100,0,0,0,100,0,0
HID929796,Kampot,.2299000024795532,.2299000024795532,0,0,0,0,0,0,0,0,0
HID929809,Prey Veng,0,0,0,,,,,,,,
HID929825,Takeo,2,2,9000,2000,7000,0,0,0,0,0,0
HID929849,Kampong Thom,.5,.5,0,0,0,0,0,0,0,0,0
HID929974,Battambang,1.600000023841858,1.600000023841858,6500,2000,4500,0,0,0,0,0,0
HID930023,Banteay Meanchey,1.600000023841858,1.600000023841858,0,0,0,0,0,0,0,0,0
HID930334,Siem Reap,1.5,1.5,0,0,0,0,0,0,0,0,0
HID930434,Battambang,3,3,7000,1000,5000,0,0,0,1000,0,0
HID930444,Preah Vihear,0,0,0,,,,,,,,
HID930458,Takeo,.7800000011920929,.7800000011920929,4000,2990,0,0,0,800,200,10,0
HID930483,Kampong Cham,.5,.5,1200,500,700,0,0,0,0,0,0
HID930490,Prey Veng,7,7,20400,4000,11000,100,0,700,1500,100,3000
HID930561,Kampong Speu,0,0,0,,,,,,,,
HID930587,Kampot,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID930675,Svay Rieng,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID930847,Phnom Penh,0,0,0,,,,,,,,
HID930899,Svay Rieng,0,0,0,,,,,,,,
HID930982,Banteay Meanchey,1,1,4000,1000,3000,0,0,0,0,0,0
HID930996,Svay Rieng,.5,.5,0,0,0,0,0,0,0,0,0
HID931002,Mondul Kiri,0,0,0,,,,,,,,
HID931183,Prey Veng,.25,.25,0,0,0,0,0,0,0,0,0
HID931218,Prey Veng,.5,.5,3200,800,2400,0,0,0,0,0,0
HID931221,Phnom Penh,0,0,0,,,,,,,,
HID931267,Prey Veng,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID931288,Battambang,1,1,2000,1000,1000,0,0,0,0,0,0
HID931379,Battambang,0,0,0,,,,,,,,
HID931386,Kampot,0,0,0,,,,,,,,
HID931421,Kandal,0,0,0,,,,,,,,
HID931714,Kampong Chhnang,.25,.25,0,0,0,0,0,0,0,0,0
HID931787,Pursat,0,0,0,,,,,,,,
HID931790,Preah Vihear,5,5,10000,4000,6000,0,0,0,0,0,0
HID931892,Battambang,0,0,0,,,,,,,,
HID932028,Kampong Thom,.3300000131130219,.6600000262260437,0,0,0,0,0,0,0,0,0
HID932117,Siem Reap,0,0,0,,,,,,,,
HID932236,Takeo,.2700000107288361,.2700000107288361,850,700,0,0,0,98,50,2,0
HID932347,Kep,0,0,0,,,,,,,,
HID932414,Kampong Thom,.8999999761581421,.8999999761581421,0,0,0,0,0,0,0,0,0
HID932436,Prey Veng,1.299999952316284,1.299999952316284,1500,500,1000,0,0,0,0,0,0
HID932473,Prey Veng,1.200000047683716,1.200000047683716,2300,2100,0,0,0,0,200,0,0
HID932478,Battambang,0,0,0,,,,,,,,
HID932681,Kampong Thom,0,0,0,,,,,,,,
HID932723,Prey Veng,0,0,0,,,,,,,,
HID932856,Tboung Khmum,0,0,0,,,,,,,,
HID932925,Kampot,.521399974822998,.521399974822998,0,0,0,0,0,0,0,0,0
HID933048,Banteay Meanchey,0,0,0,,,,,,,,
HID933067,Kep,.2199999988079071,.2199999988079071,0,0,0,0,0,0,0,0,0
HID933221,Battambang,2,2,8000,3500,4500,0,0,0,0,0,0
HID933238,Kandal,.2300000041723251,.2300000041723251,0,0,0,0,0,0,0,0,0
HID933338,Pursat,3,3,6000,2000,3000,0,0,0,1000,0,0
HID933345,Mondul Kiri,0,0,0,,,,,,,,
HID933385,Pursat,0,0,0,,,,,,,,
HID933409,Kampong Chhnang,4,4,16000,2000,13000,0,0,0,1000,0,0
HID933475,Kampong Thom,0,0,0,,,,,,,,
HID933686,Kampot,0,0,0,,,,,,,,
HID933744,Prey Veng,3.200000047683716,3.200000047683716,18000,1000,16650,0,0,0,350,0,0
HID933755,Prey Veng,0,0,0,,,,,,,,
HID933813,Preah Sihanouk,.2899999916553497,.2899999916553497,0,0,0,0,0,0,0,0,0
HID933848,Ratanak Kiri,1,1,0,0,0,0,0,0,0,0,0
HID933882,Prey Veng,1,1,4000,600,2950,0,0,0,400,50,0
HID933958,Pursat,1,1,8000,2000,6000,0,0,0,0,0,0
HID934640,Stung Treng,.5,.5,0,0,0,0,0,0,0,0,0
HID934656,Prey Veng,2.599999904632568,2.599999904632568,8000,2000,6000,0,0,0,0,0,0
HID934671,Kampong Thom,6,6,36000,0,36000,0,0,0,0,0,0
HID934761,Svay Rieng,3,3,13000,1000,11000,0,0,0,1000,0,0
HID934901,Kampot,1.360000014305115,1.360000014305115,0,0,0,0,0,0,0,0,0
HID934926,Prey Veng,.4399999976158142,.4399999976158142,0,0,0,0,0,0,0,0,0
HID935134,Kampong Chhnang,0,0,0,,,,,,,,
HID935347,Preah Vihear,6.5,6.5,10000,0,10000,0,0,0,0,0,0
HID935449,Kampot,.300000011920929,.5,0,0,0,0,0,0,0,0,0
HID935697,Kampong Speu,0,0,0,,,,,,,,
HID935941,Preah Sihanouk,0,0,0,,,,,,,,
HID935951,Kratie,0,0,0,,,,,,,,
HID936006,Pailin,0,0,0,,,,,,,,
HID936177,Kratie,0,0,0,,,,,,,,
HID936294,Kampong Chhnang,.5,.5,0,0,0,0,0,0,0,0,0
HID936343,Svay Rieng,1.799999952316284,1.799999952316284,0,0,0,0,0,0,0,0,0
HID936382,Svay Rieng,1.200000047683716,1.200000047683716,0,0,0,0,0,0,0,0,0
HID936386,Svay Rieng,0,0,0,,,,,,,,
HID936452,Kampong Thom,0,0,0,,,,,,,,
HID936521,Takeo,.5,.5,0,0,0,0,0,0,0,0,0
HID936696,Siem Reap,.9800000190734863,.9800000190734863,0,0,0,0,0,0,0,0,0
HID936765,Siem Reap,0,0,0,,,,,,,,
HID936929,Kampong Chhnang,0,0,0,,,,,,,,
HID937188,Takeo,.1800000071525574,.1800000071525574,0,0,0,0,0,0,0,0,0
HID937256,Siem Reap,2.5,2.5,4000,2000,2000,0,0,0,0,0,0
HID937449,Siem Reap,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID937474,Kampot,.9599999785423279,.9599999785423279,2000,1500,500,0,0,0,0,0,0
HID937499,Battambang,0,0,0,,,,,,,,
HID937543,Mondul Kiri,0,0,0,,,,,,,,
HID937629,Kampong Chhnang,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID937649,Takeo,0,0,0,,,,,,,,
HID937653,Kep,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID937659,Kampong Speu,.550000011920929,.550000011920929,0,0,0,0,0,0,0,0,0
HID937672,Pailin,0,0,0,,,,,,,,
HID937926,Ratanak Kiri,1.5,1.5,0,0,0,0,0,0,0,0,0
HID938044,Kampong Thom,0,0,0,,,,,,,,
HID938083,Phnom Penh,.2000000029802322,.2000000029802322,400,300,0,0,100,0,0,0,0
HID938368,Kampong Chhnang,1.700000047683716,1.700000047683716,5000,1000,3000,0,0,0,1000,0,0
HID938425,Kratie,0,0,0,,,,,,,,
HID938672,Banteay Meanchey,5,5,9000,1500,7500,0,0,0,0,0,0
HID938674,Ratanak Kiri,0,0,0,,,,,,,,
HID938705,Battambang,0,0,0,,,,,,,,
HID938710,Kampong Chhnang,0,0,0,,,,,,,,
HID938731,Takeo,1.399999976158142,1.399999976158142,2960,800,2160,0,0,0,0,0,0
HID938812,Kratie,0,0,0,,,,,,,,
HID938847,Prey Veng,.1000000014901161,.1000000014901161,560,525,0,0,0,0,35,0,0
HID938855,Preah Sihanouk,0,0,0,,,,,,,,
HID938903,Kampong Cham,1,1,0,0,0,0,0,0,0,0,0
HID939028,Pursat,1.5,1.5,14400,1500,12900,0,0,0,0,0,0
HID939038,Ratanak Kiri,4,4,0,0,0,0,0,0,0,0,0
HID939093,Kampot,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID939108,Kratie,4,4,5500,1500,4000,0,0,0,0,0,0
HID939343,Prey Veng,1,1,0,0,0,0,0,0,0,0,0
HID939385,Kandal,.5,.5,1800,800,1000,0,0,0,0,0,0
HID939534,Kampong Thom,0,0,0,,,,,,,,
HID939643,Prey Veng,.699999988079071,.699999988079071,3500,1000,2500,0,0,0,0,0,0
HID939735,Kampong Thom,0,0,0,,,,,,,,
HID939736,Tboung Khmum,.5,.5,0,0,0,0,0,0,0,0,0
HID939737,Kratie,1.700000047683716,1.700000047683716,0,0,0,0,0,0,0,0,0
HID939775,Ratanak Kiri,0,0,0,,,,,,,,
HID939806,Otdar Meanchey,1.5,1.5,3000,1000,2000,0,0,0,0,0,0
HID939876,Kampot,.699999988079071,.699999988079071,1300,1000,300,0,0,0,0,0,0
HID939887,Tboung Khmum,0,0,0,,,,,,,,
HID940057,Kandal,.6000000238418579,.6000000238418579,3900,500,3400,0,0,0,0,0,0
HID940218,Kampong Chhnang,.4650000035762787,.4650000035762787,0,0,0,0,0,0,0,0,0
HID940260,Takeo,.4600000083446503,.4600000083446503,0,0,0,0,0,0,0,0,0
HID940503,Kampong Speu,.5199999809265137,.5199999809265137,0,0,0,0,0,0,0,0,0
HID940543,Ratanak Kiri,0,0,0,,,,,,,,
HID940597,Svay Rieng,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID940642,Kampong Thom,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID940836,Kampong Cham,.0399999991059303,.0399999991059303,0,0,0,0,0,0,0,0,0
HID940887,Prey Veng,.449999988079071,.449999988079071,500,455,0,0,0,0,45,0,0
HID940892,Preah Vihear,0,0,0,,,,,,,,
HID940995,Prey Veng,3,3,21500,2500,19000,0,0,0,0,0,0
HID941085,Banteay Meanchey,0,0,0,,,,,,,,
HID941103,Kampong Thom,4,4,23500,2000,20900,0,0,0,600,0,0
HID941271,Takeo,.5099999904632568,.5099999904632568,5100,0,4930,0,0,170,0,0,0
HID941301,Siem Reap,3,3,4000,1000,3000,0,0,0,0,0,0
HID941317,Svay Rieng,1,1,0,0,0,0,0,0,0,0,0
HID941417,Tboung Khmum,.5,.5,225,0,0,0,0,0,200,25,0
HID941501,Battambang,3,3,10000,4000,6000,0,0,0,0,0,0
HID941603,Banteay Meanchey,6.5,6.5,5580,2500,3080,0,0,0,0,0,0
HID941635,Prey Veng,.5,.5,3600,2000,1600,0,0,0,0,0,0
HID941692,Kampong Speu,1,1,0,0,0,0,0,0,0,0,0
HID941785,Kampong Chhnang,0,0,0,,,,,,,,
HID941886,Kampong Speu,.3300000131130219,.3600000143051147,0,0,0,0,0,0,0,0,0
HID941967,Stung Treng,0,0,0,,,,,,,,
HID942030,Stung Treng,0,0,0,,,,,,,,
HID942263,Ratanak Kiri,0,0,0,,,,,,,,
HID942299,Prey Veng,1,1,2000,700,1000,0,0,0,300,0,0
HID942306,Kampong Thom,1,1,0,0,0,0,0,0,0,0,0
HID942310,Kep,.3600000143051147,.3600000143051147,0,0,0,0,0,0,0,0,0
HID942338,Kampong Thom,1,1,2400,1200,1200,0,0,0,0,0,0
HID942585,Kampong Cham,.0149999996647239,.0149999996647239,100,50,50,0,0,0,0,0,0
HID942599,,1,1,5200,0,5000,0,0,0,200,0,0
HID942603,Kratie,0,0,0,,,,,,,,
HID942648,Kampong Speu,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID942663,Svay Rieng,.9800000190734863,.9800000190734863,0,0,0,0,0,0,0,0,0
HID942731,Prey Veng,.5,.5,0,0,0,0,0,0,0,0,0
HID942839,Takeo,0,0,0,,,,,,,,
HID942947,Takeo,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID943050,Svay Rieng,1.299999952316284,1.299999952316284,0,0,0,0,0,0,0,0,0
HID943189,Kampong Speu,.8899999856948853,.8899999856948853,3600,1600,2000,0,0,0,0,0,0
HID943239,Prey Veng,0,0,0,,,,,,,,
HID943269,Takeo,.7200000286102295,.7200000286102295,2200,1700,0,0,0,290,200,10,0
HID943286,Kandal,5.199999809265137,5.199999809265137,26000,1000,25000,0,0,0,0,0,0
HID943564,Otdar Meanchey,2.5,2.5,7000,3000,4000,0,0,0,0,0,0
HID943571,Ratanak Kiri,0,0,0,,,,,,,,
HID943661,Kampong Cham,2,2,6000,2500,3500,0,0,0,0,0,0
HID943700,Svay Rieng,0,0,0,,,,,,,,
HID943753,Kampong Chhnang,2.299999952316284,2.299999952316284,4750,2250,2500,0,0,0,0,0,0
HID943885,Kampong Thom,0,0,0,,,,,,,,
HID943892,Kampong Speu,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID943967,Prey Veng,4,4,20500,3500,17000,0,0,0,0,0,0
HID944371,Kampot,0,0,0,,,,,,,,
